id,comment_text,Action,Adult,Adventure,Animation,Biography,Comedy
"""'Til Death"" (2006) {The Check-Up (#4.15)}",susan yeagley kevin nealon guest star joy convince eddie visit simona susan yeagley annual check catch nasty head cold big interview hindenburg blimp survivor meanwhile joy cant understand simona wont pay compliment,0,0,0,0,0,1
"""'Til Death"" (2006) {The Joy of Learning (#4.35)}",joy feel inferior finish college decide hit book earn degree although pass class eddie isnt satisfy grade decide take matter hand lead joy get kick school,0,0,0,0,0,1
"""'Way Out"" (1961) {Button, Button (#1.4)}",command officer underground military bunker must decide whether launch retaliatory nuclear strike communications outside world suddenly cease even though doesnt know country actually attack complicate matter mysterious sergeant new unit seem know much man bunker press officer launch strike,0,0,0,0,0,0
"""'Way Out"" (1961) {Soft Focus (#1.13)}",vain selfish portrait photographer acquire bottle correction ink apply touch photograph erase wrinkle remove imperfections actual face restore handsome youthful feature use miraculous fluid selfish advantage caution spoiler angry victim ploy splash entire bottle x horror permanently erase fully half face,0,0,0,0,0,0
"""'Way Out"" (1961) {The Down Car (#1.2)}",import firm ventry bayle john ventry apparently commit suicide mr bayle recall flashbacks auditors find john ventry guilty embezzle firm bank account mr bayle learn partnerships easily dissolve,0,0,0,0,0,0
"""'n Shrink"" (2009) {Who's Got the Pills? (#1.1)}",dr jerry psychiatrist force move garage apartment psycho boyfriend female patients shoot window office wife kick house jealous tirade think cheat patient start online counsel group web addict website go full quorum new patients arent look counsel want drug,0,0,0,0,0,1
"""(fdp)"" (2012)",original comic drama fiction series portray routine brazilian soccer referee pursuit biggest dream blow whistle world cup final begin season juarez gomes da silva main character summon referee libertadores da america cup important step towards achieve goal happen time life start go downhill betray wife give std juarez kick house drive step away son vini game brazil latin america judge try win back family succeed career without compromise ethics try keep balance tortuous arena professional soccer end every episode someone call sob abbreviation give rise mean series name production feature several special appearances soccer players experts neymar rivelino rincon,0,0,0,0,0,1
"""+27: Social Innovators of South Africa"" (2014)",theres country world need social entrepreneurs south africa decades since end apartheid dream rainbow nation begin fade reality lead country dark time prove difficult task unemployment youth high crime education health care house shortages big issue hope x minute episodes social innovators south africa tell story social innovators men women crucial change makers passionate community centric activists want make difference episode focus social entrepreneur get know personal history motivate essence project function meet individuals help people whose live uplift program high production value episode documentary shoot different young director crew way make social innovators south africa therefore reflect spirit energy people document along episodes detail behind scenes series help explain landscape production upliftment ethos underscore whole,0,0,0,0,0,0
""".hack//Roots"" (2006) {Bonds (#1.22)}",tabby start new heal guild far havent much success tohka point level way low help anyone demand go raise haseo finally make appearance town phyllo warn dangers single mind,0,0,1,1,0,0
""".hack//Roots"" (2006) {Defeat (#1.21)}",mysterious new player midori start hit service haseo still grip manic power enlist service order discover tri edge whereabouts meanwhile tohka encourage tabby start guild,0,0,1,1,0,0
""".hack//Roots"" (2006) {Limit (#1.18)}",tabby still struggle inability help haseo forest pain forest haseo grow frustrate ever grow amount monsters must fight go deeper quest power downfall,0,0,1,1,0,0
""".hack//Roots"" (2006) {Pursuit (#1.20)}",haseos search information tri edge continue sanity begin slip away murderous rage kill several pks yata pi still hunt haseos factor send subaro retrieve cant overcome haseos manic strength,0,0,1,1,0,0
""".hack//Roots"" (2006) {Violation (#1.19)}",tawaraya return unde moniker tohta discover gang money traders flood market create high inflation despite quest secrecy tohta cant stand back let money traders fleece innocent players decide intervene,0,0,1,1,0,0
""".hack//SIGN"" (2002) {Intermezzo (#1.27)}",bear join mimiru event hold dungeon nankoflak newly reopen dungeon know give rise many legend past mimiru isnt experience point treasure rather memories first experience world players meet,1,0,1,1,0,0
""".hack//SIGN"" (2002) {Wanted (#1.4)}",despite restrictions place upon character tsukasa log game days straight rumor fly player kill monster run loose soras suggestion subaru knight declare tsukasa want player throughout world,1,0,1,1,0,0
"""/Drive on NBCSN"" (2014) {American Road Trip (#2.4)}",drive nbc sport american road trip host chris harris matt farah mike spinelli take great american sport cars tire smoke road trip drag race downtown detroit set lap time watkins glen iconic racetracks us race history,0,0,0,0,0,0
"""/Drive on NBCSN"" (2014) {Middle East Special (#2.1)}",drive nbc sport host chris harris matt farah mike spinelli embark epic road trip modern super cars seek explore car culture middle east home bahrain grand prix mythical road nowhere border oman,0,0,0,0,0,0
"""0511 Sondersendung zu Theaterformen"" (2007)",tv report theatre festival theaterformen cirque des accorde rain france pornography everyday life write simon stevens direction sebastian nubling white white black stork theatre ilkhom usbekistan small metal object back back theatre australia afro reggae rio de janeiro brazil,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {2.Fest der Kulturen (#1.8)}",festival culture revive expo feel african drum mongolian oriental rhythms reggae samba sound world fly trammplatz around people different background celebrate weekend international artists like rocky dawuni bob marley ghana food information booths inter cultural societies associations organizations hanover many action create special ambiance,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Anatevka}",fws sorsum play anatevka anatevka engl fiddler roof novel tewje milk man scholem alejchem well know musical september imperial theatre broadway world premiere major international success story take place pre time ukrainian village anatevka,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Ba-ta-clan/Salon Pitzelberger - Jacques Offenbach im Ballhof}",mark turn point jacques offenbachs life year succeed get license small theater occasion create fifty act play offenbachsche society critique crystallize less full length work compose,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Bravo, Bene! Arnulf Ratings Aufwärts}",arnulf rat visit brand new program hanovers tak gallop sensibilities society subject know talk show give us new perspectives everyday life argumentative fireworks take us breath away,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {DNA-Test}",hanover linden since sunday men age years invite saliva test accord police noon follow volunteer request public prosecutor mass dna test provide new insights discovery dismember female body,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Elektromobilität auf der MobiliTec}",international trade fair hybrid electric powertrain technologies short mobilitec fix successful launch last year part hannover messe discover mobile energy storage alternative mobility technologies trend highly growth orient market mobilitec close pulse time,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Hart am Wind - Kinder & Jugend -Theaterfestival}",largest childrens youth theatre festival northern germany close wind hold hanover hanovers young drama invite second time week theatre performances children young people insight northern germanys theatre scene,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Johannes Heesters Ausstellung im Theatermuseum Hannover}",johan marius nicolaas heesters call jopi e bear december amersfoort netherlands die december starnberg death jopi live germany work actor singer dutch nationality last years worlds oldest active perform artist years stage years front camera,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Kinos am Raschplatz - Wiedereröfnung}",urgent renovation conversion work cinema raschplatz temporarily close nearly years february reopen expand lobby lounge area offer highlight film art speak manager,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Kunst im Kaufhaus - Made in Korea}",floor former sinnleffers build end contemporary art photography design still present republic korea partner country years hanover fair cooperation kestner gesellschaft hanover win exhibition space contemporary art windows change room forty south korean artists take sales floor work,0,0,0,0,0,0
"""0511 TV Lokal"" (2007) {Leigh Bowery and Dresscodes}",clothe aspect human physical appearance like aspects human physical appearance social significance societies dress cod unwritten understand members society dress code build rule signal indicate message give persons clothe wear,0,0,0,0,0,0
